time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2019-10-25T00:00:00.0000000Z,2019-10-26T00:00:00.0000000Z,2019-10-25T00:11:55.8730000Z,2019-10-25T23:59:39.5990000Z,38.83,45.9,38.2,44.48,8932.64699535,1134
2019-10-26T00:00:00.0000000Z,2019-10-27T00:00:00.0000000Z,2019-10-26T00:01:19.9850000Z,2019-10-26T23:56:48.9080000Z,44.5,49.86,42.45,44.5,10725.72564023,1305
2019-10-27T00:00:00.0000000Z,2019-10-28T00:00:00.0000000Z,2019-10-27T00:01:52.3140000Z,2019-10-27T23:49:37.7610000Z,44.5,48.98,43.55,46.9,6697.61450516,1051
2019-10-28T00:00:00.0000000Z,2019-10-29T00:00:00.0000000Z,2019-10-28T00:04:42.3950000Z,2019-10-28T23:58:58.8020000Z,47.01,48.7,44.72,45.18,8191.05117955,842
2019-10-29T00:00:00.0000000Z,2019-10-30T00:00:00.0000000Z,2019-10-29T00:04:53.7720000Z,2019-10-29T23:59:30.9080000Z,45.61,47.3,45.13,46.68,7040.77574988,692
2019-10-30T00:00:00.0000000Z,2019-10-31T00:00:00.0000000Z,2019-10-30T00:10:50.4750000Z,2019-10-30T23:32:05.1230000Z,46.62,47.5,44.4,45.11,2925.45068449,538
2019-10-31T00:00:00.0000000Z,2019-11-01T00:00:00.0000000Z,2019-10-31T00:02:51.0300000Z,2019-10-31T23:54:00.3120000Z,45.1,46.0,44.15,45.27,2970.11205079,476
2019-11-01T00:00:00.0000000Z,2019-11-02T00:00:00.0000000Z,2019-11-01T00:10:15.3780000Z,2019-11-01T23:59:00.2590000Z,45.2,45.6,44.0,45.18,3308.44446633,614
2019-11-02T00:00:00.0000000Z,2019-11-03T00:00:00.0000000Z,2019-11-02T00:00:54.8470000Z,2019-11-02T23:56:46.7370000Z,45.1,45.97,44.74,45.02,2043.08814008,455
2019-11-03T00:00:00.0000000Z,2019-11-04T00:00:00.0000000Z,2019-11-03T00:03:54.3290000Z,2019-11-03T23:59:07.5260000Z,45.19,45.5,44.27,45.2,1832.83685597,419
2019-11-04T00:00:00.0000000Z,2019-11-05T00:00:00.0000000Z,2019-11-04T00:06:11.5890000Z,2019-11-04T23:53:42.2430000Z,45.31,48.69,44.89,47.62,4188.28717577,790
2019-11-05T00:00:00.0000000Z,2019-11-06T00:00:00.0000000Z,2019-11-05T00:02:13.3380000Z,2019-11-05T23:59:29.8710000Z,47.72,49.9,47.37,49.0,4528.04836776,798
2019-11-06T00:00:00.0000000Z,2019-11-07T00:00:00.0000000Z,2019-11-06T00:04:55.6820000Z,2019-11-06T23:45:08.6240000Z,49.12,50.0,48.55,49.88,3555.47414258,627
2019-11-07T00:00:00.0000000Z,2019-11-08T00:00:00.0000000Z,2019-11-07T00:00:14.4260000Z,2019-11-07T23:54:28.9390000Z,49.98,50.26,47.14,47.97,3130.95129191,511
2019-11-08T00:00:00.0000000Z,2019-11-09T00:00:00.0000000Z,2019-11-08T00:02:57.9390000Z,2019-11-08T23:57:20.5530000Z,47.98,48.77,46.0,47.12,5874.58379934,847
2019-11-09T00:00:00.0000000Z,2019-11-10T00:00:00.0000000Z,2019-11-09T00:02:05.9500000Z,2019-11-09T23:59:25.4590000Z,47.11,48.77,46.63,48.53,3104.39535911,465
2019-11-10T00:00:00.0000000Z,2019-11-11T00:00:00.0000000Z,2019-11-10T00:05:19.3130000Z,2019-11-10T23:55:52.8180000Z,48.57,51.9,47.75,49.94,9136.69619256,881
2019-11-11T00:00:00.0000000Z,2019-11-12T00:00:00.0000000Z,2019-11-11T00:00:58.2790000Z,2019-11-11T23:53:30.6800000Z,49.83,50.61,47.35,47.96,2726.25637374,481
2019-11-12T00:00:00.0000000Z,2019-11-13T00:00:00.0000000Z,2019-11-12T00:03:50.7710000Z,2019-11-12T23:51:05.0200000Z,48.03,48.33,46.59,47.66,4031.92947452,458
2019-11-13T00:00:00.0000000Z,2019-11-14T00:00:00.0000000Z,2019-11-13T00:11:06.1060000Z,2019-11-13T23:59:16.1590000Z,47.72,48.16,47.0,47.51,2604.78387318,400
2019-11-14T00:00:00.0000000Z,2019-11-15T00:00:00.0000000Z,2019-11-14T00:04:22.7590000Z,2019-11-14T23:54:35.0170000Z,47.53,47.53,45.54,45.8,3248.58844909,448
2019-11-15T00:00:00.0000000Z,2019-11-16T00:00:00.0000000Z,2019-11-15T00:07:31.1700000Z,2019-11-15T23:49:21.7830000Z,45.82,47.06,43.88,44.62,4971.25709188,549
2019-11-16T00:00:00.0000000Z,2019-11-17T00:00:00.0000000Z,2019-11-16T00:05:01.2100000Z,2019-11-16T23:49:16.4950000Z,44.67,45.91,44.36,45.3,3148.6969329,359
2019-11-17T00:00:00.0000000Z,2019-11-18T00:00:00.0000000Z,2019-11-17T00:04:00.7260000Z,2019-11-17T23:55:23.0790000Z,45.26,46.48,44.84,45.94,1959.00384419,332
2019-11-18T00:00:00.0000000Z,2019-11-19T00:00:00.0000000Z,2019-11-18T00:11:37.8790000Z,2019-11-18T23:56:05.1110000Z,45.77,45.97,41.32,43.17,6080.27870352,729
2019-11-19T00:00:00.0000000Z,2019-11-20T00:00:00.0000000Z,2019-11-19T00:08:24.8690000Z,2019-11-19T23:57:26.0880000Z,43.23,43.44,42.0,42.7,2443.16328768,459
2019-11-20T00:00:00.0000000Z,2019-11-21T00:00:00.0000000Z,2019-11-20T00:12:06.3130000Z,2019-11-20T23:59:57.8610000Z,42.49,43.6,42.26,42.48,2850.279714,373
2019-11-21T00:00:00.0000000Z,2019-11-22T00:00:00.0000000Z,2019-11-21T00:01:53.2490000Z,2019-11-21T23:59:24.7730000Z,42.45,42.66,37.3,39.32,18275.93856301,1436
2019-11-22T00:00:00.0000000Z,2019-11-23T00:00:00.0000000Z,2019-11-22T00:00:00.7890000Z,2019-11-22T23:59:55.8720000Z,39.17,40.25,33.77,37.17,18615.41022699,1729
2019-11-23T00:00:00.0000000Z,2019-11-24T00:00:00.0000000Z,2019-11-23T00:00:18.3800000Z,2019-11-23T23:56:05.7930000Z,37.03,38.12,36.21,37.66,2937.28816228,552
2019-11-24T00:00:00.0000000Z,2019-11-25T00:00:00.0000000Z,2019-11-24T00:00:00.5120000Z,2019-11-24T23:59:52.8590000Z,37.59,37.75,34.07,34.39,6132.05635519,729
2019-11-25T00:00:00.0000000Z,2019-11-26T00:00:00.0000000Z,2019-11-25T00:00:05.3810000Z,2019-11-25T23:51:44.8780000Z,34.35,36.89,32.87,35.55,55040.57613244,2876
2019-11-26T00:00:00.0000000Z,2019-11-27T00:00:00.0000000Z,2019-11-26T00:00:23.2520000Z,2019-11-26T23:52:25.2650000Z,35.46,37.05,35.27,36.51,2109.89365132,514
2019-11-27T00:00:00.0000000Z,2019-11-28T00:00:00.0000000Z,2019-11-27T00:00:03.6860000Z,2019-11-27T23:54:26.6120000Z,36.54,37.78,34.89,37.17,4980.1217523,627
2019-11-28T00:00:00.0000000Z,2019-11-29T00:00:00.0000000Z,2019-11-28T00:00:18.1550000Z,2019-11-28T23:56:59.4220000Z,37.03,37.4,36.0,36.44,4581.99620461,486
2019-11-29T00:00:00.0000000Z,2019-11-30T00:00:00.0000000Z,2019-11-29T00:03:16.6820000Z,2019-11-29T23:56:45.8940000Z,36.44,38.35,36.37,37.71,6104.57108968,757
2019-11-30T00:00:00.0000000Z,2019-12-01T00:00:00.0000000Z,2019-11-30T00:12:58.8630000Z,2019-11-30T23:57:40.6070000Z,37.61,37.92,36.27,36.59,1855.40681354,462
2019-12-01T00:00:00.0000000Z,2019-12-02T00:00:00.0000000Z,2019-12-01T00:00:07.4400000Z,2019-12-01T23:59:44.5150000Z,36.67,37.5,35.35,36.86,1538.1081636,443
2019-12-02T00:00:00.0000000Z,2019-12-03T00:00:00.0000000Z,2019-12-02T00:02:27.1380000Z,2019-12-02T23:59:51.9710000Z,36.95,36.98,34.77,35.31,2703.81255354,610
2019-12-03T00:00:00.0000000Z,2019-12-04T00:00:00.0000000Z,2019-12-03T00:00:00.5680000Z,2019-12-03T23:57:31.7790000Z,35.27,35.76,34.31,34.44,2588.78426139,558
2019-12-04T00:00:00.0000000Z,2019-12-05T00:00:00.0000000Z,2019-12-04T00:01:37.1710000Z,2019-12-04T23:58:22.1200000Z,34.59,35.89,33.79,34.17,5488.0014782,615
2019-12-05T00:00:00.0000000Z,2019-12-06T00:00:00.0000000Z,2019-12-05T00:00:00.7560000Z,2019-12-05T23:49:38.9790000Z,34.1,34.53,33.45,34.08,3099.33230975,419
2019-12-06T00:00:00.0000000Z,2019-12-07T00:00:00.0000000Z,2019-12-06T00:18:38.9680000Z,2019-12-06T23:47:08.5590000Z,34.02,34.86,33.61,34.55,1549.96440352,450
2019-12-07T00:00:00.0000000Z,2019-12-08T00:00:00.0000000Z,2019-12-07T00:10:59.1080000Z,2019-12-07T23:50:52.0760000Z,34.61,35.42,34.23,34.43,3612.2367075,377
2019-12-08T00:00:00.0000000Z,2019-12-09T00:00:00.0000000Z,2019-12-08T00:00:24.5760000Z,2019-12-08T23:54:28.9320000Z,34.37,35.32,34.13,34.76,1730.41425889,312
2019-12-09T00:00:00.0000000Z,2019-12-10T00:00:00.0000000Z,2019-12-09T00:00:04.2790000Z,2019-12-09T23:59:22.0120000Z,34.78,34.93,33.65,33.86,4082.28568341,433
2019-12-10T00:00:00.0000000Z,2019-12-11T00:00:00.0000000Z,2019-12-10T00:05:16.1150000Z,2019-12-10T23:55:27.9540000Z,33.81,33.94,33.1,33.65,3734.64215998,468
2019-12-11T00:00:00.0000000Z,2019-12-12T00:00:00.0000000Z,2019-12-11T00:02:12.4900000Z,2019-12-11T23:59:50.9347160Z,33.62,33.99,32.85,33.13,1519.89731459,391
2019-12-12T00:00:00.0000000Z,2019-12-13T00:00:00.0000000Z,2019-12-12T00:00:16.8744060Z,2019-12-12T23:54:34.5781190Z,33.07,33.54,32.26,32.47,3329.26779336,469
2019-12-13T00:00:00.0000000Z,2019-12-14T00:00:00.0000000Z,2019-12-13T00:03:04.4602010Z,2019-12-13T23:54:26.7169820Z,32.51,33.43,32.34,33.25,3107.83972188,435
2019-12-14T00:00:00.0000000Z,2019-12-15T00:00:00.0000000Z,2019-12-14T00:05:56.9528230Z,2019-12-14T23:37:40.5689610Z,33.36,33.46,32.43,32.55,1542.14625885,317
2019-12-15T00:00:00.0000000Z,2019-12-16T00:00:00.0000000Z,2019-12-15T00:00:20.2299540Z,2019-12-15T23:59:59.5961380Z,32.52,32.92,32.24,32.63,1561.42328562,302
2019-12-16T00:00:00.0000000Z,2019-12-17T00:00:00.0000000Z,2019-12-16T00:18:07.5149550Z,2019-12-16T23:57:22.5616850Z,32.53,32.67,29.29,30.27,6828.22239701,960
2019-12-17T00:00:00.0000000Z,2019-12-18T00:00:00.0000000Z,2019-12-17T00:01:53.5370730Z,2019-12-17T23:58:42.5378330Z,30.17,30.47,27.63,28.4,12456.10761505,1548
2019-12-18T00:00:00.0000000Z,2019-12-19T00:00:00.0000000Z,2019-12-18T00:00:00.8324430Z,2019-12-18T23:56:57.8790000Z,28.18,32.67,27.71,31.29,23632.87652605,1655
2019-12-19T00:00:00.0000000Z,2019-12-20T00:00:00.0000000Z,2019-12-19T00:03:36.2460000Z,2019-12-19T23:55:14.7090000Z,31.88,31.97,29.92,30.63,3368.36463915,537
2019-12-20T00:00:00.0000000Z,2019-12-21T00:00:00.0000000Z,2019-12-20T00:00:21.3210000Z,2019-12-20T23:55:22.6667520Z,30.61,31.14,30.21,31.04,5315.55607206,537
2019-12-21T00:00:00.0000000Z,2019-12-22T00:00:00.0000000Z,2019-12-21T00:01:21.9411100Z,2019-12-21T23:59:58.5936360Z,31.03,31.09,30.42,30.66,2574.74650283,391
2019-12-22T00:00:00.0000000Z,2019-12-23T00:00:00.0000000Z,2019-12-22T00:00:21.0745000Z,2019-12-22T23:59:41.1208790Z,30.64,32.53,30.47,32.35,4933.16970642,590
2019-12-23T00:00:00.0000000Z,2019-12-24T00:00:00.0000000Z,2019-12-23T00:00:00.7560370Z,2019-12-23T23:57:37.1936480Z,32.25,33.14,31.2,31.51,4712.04751804,634
2019-12-24T00:00:00.0000000Z,2019-12-25T00:00:00.0000000Z,2019-12-24T00:00:08.1092570Z,2019-12-24T23:52:45.3310120Z,31.47,31.78,30.67,31.19,2400.59673743,450
2019-12-25T00:00:00.0000000Z,2019-12-26T00:00:00.0000000Z,2019-12-25T00:02:54.6971310Z,2019-12-25T23:59:07.8281190Z,31.29,31.5,30.46,31.06,1725.34680561,255
2019-12-26T00:00:00.0000000Z,2019-12-27T00:00:00.0000000Z,2019-12-26T00:00:00.6915260Z,2019-12-26T23:49:25.7352140Z,30.95,32.04,30.59,30.9,4283.66810225,377
2019-12-27T00:00:00.0000000Z,2019-12-28T00:00:00.0000000Z,2019-12-27T00:03:56.4482930Z,2019-12-27T23:57:48.9995770Z,30.85,31.5,30.32,31.36,4391.27488153,443
2019-12-28T00:00:00.0000000Z,2019-12-29T00:00:00.0000000Z,2019-12-28T00:02:30.3712950Z,2019-12-28T23:58:13.0352450Z,31.35,33.25,31.27,32.69,8293.07702715,561
2019-12-29T00:00:00.0000000Z,2019-12-30T00:00:00.0000000Z,2019-12-29T00:06:18.0569400Z,2019-12-29T23:58:58.2312830Z,32.7,33.33,32.27,33.01,2952.66026015,415
2019-12-30T00:00:00.0000000Z,2019-12-31T00:00:00.0000000Z,2019-12-30T00:01:23.7646640Z,2019-12-30T23:59:14.5145240Z,32.86,33.64,31.87,32.37,3530.98256529,415
2019-12-31T00:00:00.0000000Z,2020-01-01T00:00:00.0000000Z,2019-12-31T00:05:03.6601510Z,2019-12-31T23:54:34.2919430Z,32.19,32.57,30.88,31.22,2989.01366336,415
2020-01-01T00:00:00.0000000Z,2020-01-02T00:00:00.0000000Z,2020-01-01T00:03:32.6585470Z,2020-01-01T23:53:04.0979140Z,31.14,31.78,31.06,31.49,2388.98782434,286
2020-01-02T00:00:00.0000000Z,2020-01-03T00:00:00.0000000Z,2020-01-02T00:04:53.5775500Z,2020-01-02T23:51:53.2084430Z,31.3,31.51,29.79,30.0,3308.1623526,468
2020-01-03T00:00:00.0000000Z,2020-01-04T00:00:00.0000000Z,2020-01-03T00:04:49.0613880Z,2020-01-03T23:59:02.8277710Z,29.91,32.32,29.57,32.14,5106.23109323,583
2020-01-04T00:00:00.0000000Z,2020-01-05T00:00:00.0000000Z,2020-01-04T00:00:11.2224060Z,2020-01-04T23:45:13.5467340Z,32.12,32.97,31.93,32.7,3474.20858702,431
2020-01-05T00:00:00.0000000Z,2020-01-06T00:00:00.0000000Z,2020-01-05T00:00:37.2839120Z,2020-01-05T23:46:42.0092680Z,32.7,34.08,32.67,33.15,3831.41449726,405
2020-01-06T00:00:00.0000000Z,2020-01-07T00:00:00.0000000Z,2020-01-06T00:00:36.0804730Z,2020-01-06T23:56:42.8936160Z,33.06,35.02,33.04,34.83,4228.56898476,623
2020-01-07T00:00:00.0000000Z,2020-01-08T00:00:00.0000000Z,2020-01-07T00:00:00.9774000Z,2020-01-07T23:57:22.7039590Z,34.81,35.83,33.92,35.54,10014.57989734,854
2020-01-08T00:00:00.0000000Z,2020-01-09T00:00:00.0000000Z,2020-01-08T00:02:59.1278420Z,2020-01-08T23:39:42.0066520Z,35.43,37.1,33.78,34.66,8544.45067677,885
2020-01-09T00:00:00.0000000Z,2020-01-10T00:00:00.0000000Z,2020-01-09T00:00:35.5289890Z,2020-01-09T23:53:51.7232270Z,34.69,34.91,33.6,34.47,3317.43240812,451
2020-01-10T00:00:00.0000000Z,2020-01-11T00:00:00.0000000Z,2020-01-10T00:04:20.1514250Z,2020-01-10T23:56:08.9464240Z,34.32,38.0,33.61,37.64,10835.57046585,990
2020-01-11T00:00:00.0000000Z,2020-01-12T00:00:00.0000000Z,2020-01-11T00:00:00.4518240Z,2020-01-11T23:55:34.6681150Z,37.5,39.84,36.76,37.96,6659.771296,855
2020-01-12T00:00:00.0000000Z,2020-01-13T00:00:00.0000000Z,2020-01-12T00:03:18.3997520Z,2020-01-12T23:59:40.8783730Z,37.72,39.48,37.5,39.48,5329.18277531,528
2020-01-13T00:00:00.0000000Z,2020-01-14T00:00:00.0000000Z,2020-01-13T00:00:10.1063750Z,2020-01-13T23:52:22.8796910Z,39.5,39.5,37.72,38.27,5162.45120632,618
2020-01-14T00:00:00.0000000Z,2020-01-15T00:00:00.0000000Z,2020-01-14T00:07:49.6813090Z,2020-01-14T23:57:17.5569420Z,38.3,47.17,38.29,45.16,31150.93970035,2052
2020-01-15T00:00:00.0000000Z,2020-01-16T00:00:00.0000000Z,2020-01-15T00:00:01.0859220Z,2020-01-15T23:52:43.3842920Z,44.95,46.5,42.65,44.55,10051.23194118,1030
2020-01-16T00:00:00.0000000Z,2020-01-17T00:00:00.0000000Z,2020-01-16T00:00:38.6714150Z,2020-01-16T23:53:10.9406850Z,44.79,44.92,41.79,43.95,7931.75893901,853
2020-01-17T00:00:00.0000000Z,2020-01-18T00:00:00.0000000Z,2020-01-17T00:04:09.7141850Z,2020-01-17T23:59:53.8102750Z,44.12,48.49,43.5,46.91,11956.41983997,1304
2020-01-18T00:00:00.0000000Z,2020-01-19T00:00:00.0000000Z,2020-01-18T00:00:29.5159940Z,2020-01-18T23:58:51.6230300Z,46.69,47.98,44.56,45.34,9219.57400056,854
2020-01-19T00:00:00.0000000Z,2020-01-20T00:00:00.0000000Z,2020-01-19T00:03:31.0319080Z,2020-01-19T23:59:32.2702240Z,45.55,47.76,42.55,44.55,12099.14462988,941
2020-01-20T00:00:00.0000000Z,2020-01-21T00:00:00.0000000Z,2020-01-20T00:11:39.8552100Z,2020-01-20T23:44:07.7669540Z,44.53,44.65,42.95,43.94,3550.89705277,569
2020-01-21T00:00:00.0000000Z,2020-01-22T00:00:00.0000000Z,2020-01-21T00:03:04.3032650Z,2020-01-21T23:52:54.8449170Z,43.93,44.5,42.76,44.08,3503.70013093,505
2020-01-22T00:00:00.0000000Z,2020-01-23T00:00:00.0000000Z,2020-01-22T00:12:53.5198580Z,2020-01-22T23:57:13.9465240Z,44.08,45.22,43.77,44.27,4246.13739206,472
2020-01-23T00:00:00.0000000Z,2020-01-24T00:00:00.0000000Z,2020-01-23T00:00:41.3902420Z,2020-01-23T23:53:51.1580800Z,44.33,44.34,39.8,41.3,11271.81545774,913
2020-01-24T00:00:00.0000000Z,2020-01-25T00:00:00.0000000Z,2020-01-24T00:05:14.0531700Z,2020-01-24T23:55:12.6103940Z,41.43,42.31,38.64,41.65,10565.01322069,892
2020-01-25T00:00:00.0000000Z,2020-01-26T00:00:00.0000000Z,2020-01-25T00:02:25.7821480Z,2020-01-25T23:59:15.5299580Z,41.42,41.66,40.16,40.8,3049.71031072,464
2020-01-26T00:00:00.0000000Z,2020-01-27T00:00:00.0000000Z,2020-01-26T00:04:46.3056660Z,2020-01-26T23:59:52.9198580Z,40.48,43.5,40.34,43.06,6784.28309699,591
2020-01-27T00:00:00.0000000Z,2020-01-28T00:00:00.0000000Z,2020-01-27T00:00:32.1383300Z,2020-01-27T23:52:55.4501260Z,43.09,45.62,42.63,44.7,10678.15932881,848
2020-01-28T00:00:00.0000000Z,2020-01-29T00:00:00.0000000Z,2020-01-28T00:12:51.7736930Z,2020-01-28T23:59:20.0078590Z,44.86,46.94,44.0,46.46,11488.34757818,922
2020-01-29T00:00:00.0000000Z,2020-01-30T00:00:00.0000000Z,2020-01-29T00:01:27.0633160Z,2020-01-29T23:56:01.7699460Z,46.56,47.63,45.7,45.99,5952.19727997,826
2020-01-30T00:00:00.0000000Z,2020-01-31T00:00:00.0000000Z,2020-01-30T00:00:40.6449010Z,2020-01-30T23:59:34.9548370Z,45.72,53.54,44.75,51.98,21901.2802134,1993
2020-01-31T00:00:00.0000000Z,2020-02-01T00:00:00.0000000Z,2020-01-31T00:01:20.8911770Z,2020-01-31T23:48:25.4230380Z,51.9,53.0,49.75,51.34,12716.45635471,1418
2020-02-01T00:00:00.0000000Z,2020-02-02T00:00:00.0000000Z,2020-02-01T00:01:33.3892460Z,2020-02-01T23:56:11.6740190Z,51.24,54.91,51.24,53.71,10670.56258147,1062
2020-02-02T00:00:00.0000000Z,2020-02-03T00:00:00.0000000Z,2020-02-02T00:00:16.2708520Z,2020-02-02T23:59:14.8741190Z,53.68,55.56,51.37,53.08,9279.87573282,988
2020-02-03T00:00:00.0000000Z,2020-02-04T00:00:00.0000000Z,2020-02-03T00:00:00.9744320Z,2020-02-03T23:54:18.0144750Z,53.08,55.36,52.58,53.65,7348.34863226,897
2020-02-04T00:00:00.0000000Z,2020-02-05T00:00:00.0000000Z,2020-02-04T00:00:01.0362290Z,2020-02-04T23:58:42.1104080Z,53.48,54.26,51.21,52.13,5896.33679287,861
2020-02-05T00:00:00.0000000Z,2020-02-06T00:00:00.0000000Z,2020-02-05T00:05:18.8038240Z,2020-02-05T23:51:53.1174020Z,52.23,56.44,52.03,55.91,13032.21714903,1278
2020-02-06T00:00:00.0000000Z,2020-02-07T00:00:00.0000000Z,2020-02-06T00:00:44.0567430Z,2020-02-06T23:59:42.1582880Z,55.91,57.92,54.62,57.07,10140.558841,1121
2020-02-07T00:00:00.0000000Z,2020-02-08T00:00:00.0000000Z,2020-02-07T00:05:00.1092040Z,2020-02-07T23:58:43.5541750Z,57.1,58.27,56.3,57.75,7829.92918266,946
2020-02-08T00:00:00.0000000Z,2020-02-09T00:00:00.0000000Z,2020-02-08T00:02:01.9421910Z,2020-02-08T23:59:57.9958860Z,57.69,60.52,55.6,59.55,10095.41511297,1127
2020-02-09T00:00:00.0000000Z,2020-02-10T00:00:00.0000000Z,2020-02-09T00:00:03.0174950Z,2020-02-09T23:59:38.8953600Z,59.47,61.0,58.44,59.89,6977.25682804,964
2020-02-10T00:00:00.0000000Z,2020-02-11T00:00:00.0000000Z,2020-02-10T00:05:22.9254960Z,2020-02-10T23:57:38.1691840Z,60.12,60.28,56.1,57.44,12883.21392178,1124
2020-02-11T00:00:00.0000000Z,2020-02-12T00:00:00.0000000Z,2020-02-11T00:00:21.4692170Z,2020-02-11T23:59:23.2299060Z,57.42,59.98,56.12,59.44,9402.88494007,979
2020-02-12T00:00:00.0000000Z,2020-02-13T00:00:00.0000000Z,2020-02-12T00:00:38.6151720Z,2020-02-12T23:55:54.2823300Z,59.53,64.0,59.4,62.94,15322.18858539,1658
2020-02-13T00:00:00.0000000Z,2020-02-14T00:00:00.0000000Z,2020-02-13T00:01:10.9805580Z,2020-02-13T23:59:56.2208780Z,63.05,65.5,59.55,61.77,10270.69652349,1402
2020-02-14T00:00:00.0000000Z,2020-02-15T00:00:00.0000000Z,2020-02-14T00:05:48.5125450Z,2020-02-14T23:46:18.9742790Z,61.98,64.49,60.5,63.93,5548.66121989,967
2020-02-15T00:00:00.0000000Z,2020-02-16T00:00:00.0000000Z,2020-02-15T00:06:30.8899750Z,2020-02-15T23:58:35.1535230Z,64.01,64.36,57.54,58.77,13399.37538755,1308
2020-02-16T00:00:00.0000000Z,2020-02-17T00:00:00.0000000Z,2020-02-16T00:00:34.1555930Z,2020-02-16T23:57:54.8286570Z,58.77,61.97,51.7,57.49,16030.80332499,1465
2020-02-17T00:00:00.0000000Z,2020-02-18T00:00:00.0000000Z,2020-02-17T00:00:00.8280040Z,2020-02-17T23:58:24.7639890Z,57.4,57.94,52.74,56.41,10927.98834253,1187
2020-02-18T00:00:00.0000000Z,2020-02-19T00:00:00.0000000Z,2020-02-18T00:11:24.4640400Z,2020-02-18T23:54:39.0283560Z,56.17,61.0,54.06,59.31,12580.86502478,1247
2020-02-19T00:00:00.0000000Z,2020-02-20T00:00:00.0000000Z,2020-02-19T00:00:56.0073610Z,2020-02-19T23:58:19.0021450Z,59.64,61.5,52.71,54.84,10013.88367062,1127
2020-02-20T00:00:00.0000000Z,2020-02-21T00:00:00.0000000Z,2020-02-20T00:01:04.8770110Z,2020-02-20T23:51:14.0755080Z,54.65,56.32,51.53,54.21,14043.84944096,1480
2020-02-21T00:00:00.0000000Z,2020-02-22T00:00:00.0000000Z,2020-02-21T00:01:17.3412340Z,2020-02-21T23:58:35.6708540Z,54.07,58.08,53.39,56.61,4620.7677122,2208
2020-02-22T00:00:00.0000000Z,2020-02-23T00:00:00.0000000Z,2020-02-22T00:00:08.9937570Z,2020-02-22T23:45:00.8921740Z,56.58,59.23,55.45,57.8,8216.00808874,2588
2020-02-23T00:00:00.0000000Z,2020-02-24T00:00:00.0000000Z,2020-02-23T00:11:55.9140640Z,2020-02-23T23:57:04.4313080Z,57.86,61.92,57.86,61.56,6565.50017289,1125
2020-02-24T00:00:00.0000000Z,2020-02-25T00:00:00.0000000Z,2020-02-24T00:00:25.5590600Z,2020-02-24T23:59:39.7978040Z,61.55,61.57,55.55,58.48,6550.62224638,1882
2020-02-25T00:00:00.0000000Z,2020-02-26T00:00:00.0000000Z,2020-02-25T00:00:48.1461890Z,2020-02-25T23:59:50.4969480Z,58.55,58.78,53.7,54.55,6233.02480081,3984
2020-02-26T00:00:00.0000000Z,2020-02-27T00:00:00.0000000Z,2020-02-26T00:00:07.5328480Z,2020-02-26T23:59:42.6969420Z,54.52,55.47,44.62,46.91,24686.6462011,9769
2020-02-27T00:00:00.0000000Z,2020-02-28T00:00:00.0000000Z,2020-02-27T00:00:40.0166270Z,2020-02-27T23:59:52.4920730Z,46.91,51.51,44.31,47.82,14374.33520505,4593
2020-02-28T00:00:00.0000000Z,2020-02-29T00:00:00.0000000Z,2020-02-28T00:00:45.7484450Z,2020-02-28T23:58:43.7868350Z,47.9,49.22,44.27,46.82,10992.52104938,7462
2020-02-29T00:00:00.0000000Z,2020-03-01T00:00:00.0000000Z,2020-02-29T00:00:40.4615580Z,2020-02-29T23:58:04.9101260Z,46.83,48.18,45.27,45.4,5672.94965773,2392
2020-03-01T00:00:00.0000000Z,2020-03-02T00:00:00.0000000Z,2020-03-01T00:01:30.3700100Z,2020-03-01T23:59:03.0535660Z,45.5,47.14,43.74,45.0,5356.2713305,2888
2020-03-02T00:00:00.0000000Z,2020-03-03T00:00:00.0000000Z,2020-03-02T00:00:08.5529360Z,2020-03-02T23:56:11.5296730Z,44.95,48.82,44.7,48.06,5700.39990663,2992
2020-03-03T00:00:00.0000000Z,2020-03-04T00:00:00.0000000Z,2020-03-03T00:07:14.2682680Z,2020-03-03T23:55:08.5480580Z,47.95,48.85,46.5,47.59,3689.30311963,2714
2020-03-04T00:00:00.0000000Z,2020-03-05T00:00:00.0000000Z,2020-03-04T00:01:03.4724700Z,2020-03-04T23:58:19.9033290Z,47.7,48.1,46.07,46.85,2951.7706819,1431
2020-03-05T00:00:00.0000000Z,2020-03-06T00:00:00.0000000Z,2020-03-05T00:02:24.1181310Z,2020-03-05T23:58:23.7920380Z,47.02,49.12,46.99,48.03,5565.69417305,2196
2020-03-06T00:00:00.0000000Z,2020-03-07T00:00:00.0000000Z,2020-03-06T00:00:26.3661950Z,2020-03-06T23:53:08.0089500Z,48.09,48.99,47.5,48.71,3388.93452793,1330
2020-03-07T00:00:00.0000000Z,2020-03-08T00:00:00.0000000Z,2020-03-07T00:01:36.0400320Z,2020-03-07T23:54:32.3949620Z,48.69,49.0,46.25,46.26,4089.75639662,1498
2020-03-08T00:00:00.0000000Z,2020-03-09T00:00:00.0000000Z,2020-03-08T00:01:18.5463870Z,2020-03-08T23:59:50.5304190Z,46.34,46.34,38.71,39.09,19046.87211454,4811
2020-03-09T00:00:00.0000000Z,2020-03-10T00:00:00.0000000Z,2020-03-09T00:00:19.2490210Z,2020-03-09T23:59:55.3620140Z,39.09,40.1,35.53,38.67,21613.25833175,8165
